"Sale_Price","Alley","Bedroom_AbvGr","Bldg_Type","Bsmt_Cond","Bsmt_Exposure","Bsmt_Full_Bath","Bsmt_Half_Bath","Bsmt_Qual","Bsmt_Unf_SF","BsmtFin_SF_1","BsmtFin_SF_2","BsmtFin_Type_1","BsmtFin_Type_2","Central_Air","Condition_1","Condition_2","Condition_3","Electrical","Enclosed_Porch","Exter_Cond","Exter_Qual","Exterior_1st","Exterior_2nd","Fence","Fireplace_Qu","Fireplaces","First_Flr_SF","Foundation","Full_Bath","Functional","Garage_Area","Garage_Cars","Garage_Cond","Garage_Finish","Garage_Qual","Garage_Type","Garage_Yr_Blt","Gr_Liv_Area","Half_Bath","Heating","Heating_QC","House_Style","Kitchen_AbvGr","Land_Contour","Land_Slope","Lot_Area","Lot_Area_m2","Lot_Config","Lot_Frontage","Lot_Shape","Low_Qual_Fin_SF","Mas_Vnr_Area","Mas_Vnr_Type","Misc_Feature","Misc_Feature_2","Misc_Val","Mo_Sold","MS_SubClass","MS_Zoning","Neighborhood","Open_Porch_SF","Overall_Cond","Overall_Qual","Paved_Drive","Pool_Area","Pool_QC","Roof_Matl","Roof_Style","Sale_Condition","Sale_Type","Screen_Porch","Second_Flr_SF","Street","Three_season_porch","Total_Bsmt_SF","TotRms_AbvGrd","Utilities","Wood_Deck_SF","Year_Built","Year_Remod_Add","Year_Sold"
395192,NA,3,"OneFam","Typical","Av",1,0,"Excellent",284,1646,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",1,1940,"PConc",2,"Typ",606,3,"Typical","Fin","Typical","Attchd",2010,1940,1,"GasA","Excellent","One_Story",1,"Lvl","Gtl",10159,943.801577,"Inside",83,"Slightly_Irregular",0,450,"Stone",NA,"Othr",0,4,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",95,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Partial","New",0,0,"Pave",0,1930,8,"AllPub",168,2009,2010,2010
290941,NA,3,"OneFam","Typical","No",0,0,"Good",1544,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,NA,0,1544,"PConc",2,"Typ",868,3,"Typical","RFn","Typical","Attchd",2009,1544,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",12883,1196.869349,"Corner",94,"Slightly_Irregular",0,256,"Stone",NA,"Othr",0,6,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",35,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Partial","New",0,0,"Pave",0,1544,7,"AllPub",0,2009,2010,2010
220000,NA,3,"OneFam","Typical","Mn",0,0,"Good",340,1201,0,"BLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1541,"PConc",2,"Typ",532,2,"Typical","RFn","Typical","Attchd",2005,1541,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",12182,1131.744346,"Corner",95,"Regular",0,226,"BrkFace",NA,"Othr",0,5,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",70,"Average","Good","Paved",0,NA,"CompShg","Gable","Partial","New",0,0,"Pave",0,1541,7,"AllPub",0,2005,2005,2010
275000,NA,3,"OneFam","Typical","No",0,0,"Excellent",1588,110,0,"GLQ","Unf","Y","PosN","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1698,"PConc",2,"Typ",730,3,"Typical","Fin","Typical","Attchd",2005,1698,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",11520,1070.24256,"Inside",90,"Regular",0,615,"BrkFace",NA,"Othr",0,6,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",74,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,1698,7,"AllPub",192,2005,2005,2010
259000,NA,3,"OneFam","Typical","No",0,0,"Excellent",1794,28,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","CemntBd","CmentBd",NA,"Good",1,1822,"PConc",2,"Typ",678,3,"Typical","RFn","Typical","Attchd",2005,1822,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",14122,1311.976166,"Inside",79,"Slightly_Irregular",0,240,"BrkFace",NA,"Othr",0,2,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",119,"Average","Very_Good","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,1822,8,"AllPub",0,2005,2006,2010
214000,NA,3,"OneFam","Typical","No",0,0,"Good",1515,2,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,NA,0,1535,"PConc",2,"Typ",532,2,"Typical","RFn","Typical","Attchd",2004,1535,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",10171,944.916413,"Inside",70,"Slightly_Irregular",0,168,"BrkFace",NA,"Othr",0,3,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",0,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1517,7,"AllPub",0,2004,2004,2010
611657,NA,2,"OneFam","Typical","Gd",1,0,"Excellent",142,2188,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",2,2364,"PConc",2,"Typ",820,3,"Typical","Fin","Typical","Attchd",2009,2364,1,"GasA","Excellent","One_Story",1,"Lvl","Gtl",12919,1200.213857,"Inside",100,"Slightly_Irregular",0,760,"Stone",NA,"Othr",0,3,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",67,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Partial","New",0,0,"Pave",0,2330,11,"AllPub",0,2009,2010,2010
224000,NA,2,"TwnhsE","Typical","Mn",1,0,"Good",625,733,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1358,"PConc",2,"Typ",484,2,"Typical","RFn","Typical","Attchd",2010,1358,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",6371,591.885013,"Inside",44,"Slightly_Irregular",0,128,"Stone",NA,"Othr",0,6,"One_Story_PUD_1946_and_Newer","Residential_Low_Density","Northridge_Heights",35,"Average","Good","Paved",0,NA,"CompShg","Gable","Partial","New",0,0,"Pave",0,1358,6,"AllPub",192,2009,2010,2010
500000,NA,3,"OneFam","Typical","Gd",1,0,"Excellent",1473,1373,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","VinylSd","VinylSd",NA,"Good",2,2696,"PConc",2,"Typ",958,3,"Typical","Fin","Typical","Attchd",2003,2696,1,"GasA","Excellent","One_Story",1,"HLS","Mod",14300,1328.5129,"Inside",110,"Regular",0,1095,"BrkFace",NA,"Othr",0,6,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge_Heights",150,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,2846,10,"AllPub",220,2003,2004,2010
320000,NA,3,"OneFam","Typical","Gd",1,0,"Good",1093,578,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Excellent",1,1687,"PConc",2,"Typ",756,3,"Typical","Fin","Typical","Attchd",2002,2250,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",13650,1268.12595,"Corner",105,"Regular",0,232,"BrkFace",NA,"Othr",0,6,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge_Heights",130,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,563,"Pave",0,1671,7,"AllPub",238,2002,2002,2010
319900,NA,2,"TwnhsE","Typical","No",1,0,"Excellent",1296,456,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Excellent","MetalSd","MetalSd",NA,"Good",1,1752,"PConc",2,"Typ",576,2,"Typical","RFn","Typical","Attchd",2005,1752,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",7658,711.451174,"Inside",61,"Regular",0,412,"BrkFace",NA,"Othr",0,2,"One_Story_PUD_1946_and_Newer","Residential_Low_Density","Northridge_Heights",82,"Average","Excellent","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,1752,6,"AllPub",196,2005,2005,2010
205000,NA,2,"TwnhsE","Typical","Mn",0,0,"Good",1346,24,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1370,"PConc",2,"Typ",484,2,"Typical","RFn","Typical","Attchd",2006,1370,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",7132,662.584196,"Inside",41,"Slightly_Irregular",0,178,"Stone",NA,"Othr",0,4,"One_Story_PUD_1946_and_Newer","Residential_Low_Density","Northridge_Heights",49,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1370,6,"AllPub",120,2006,2006,2010
175500,NA,2,"Twnhs","Typical","No",0,0,"Good",764,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","Wd Shng",NA,NA,0,764,"PConc",2,"Typ",474,2,"Typical","RFn","Typical","BuiltIn",2003,1626,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",2628,244.149084,"Inside",36,"Regular",0,106,"Stone",NA,"Othr",0,6,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density","Northridge_Heights",27,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,862,"Pave",0,764,6,"AllPub",0,2003,2003,2010
199500,NA,3,"OneFam","Typical","No",0,0,"Good",1324,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,NA,0,1324,"PConc",2,"Typ",430,2,"Typical","Fin","Typical","Attchd",2005,1324,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",18494,1718.148082,"Corner",100,"Slightly_Irregular",0,0,"None",NA,"Othr",0,1,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Gilbert",23,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1324,6,"AllPub",36,2005,2005,2010
160000,NA,2,"TwnhsE","Typical","Av",0,0,"Good",1129,16,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,NA,0,1145,"PConc",2,"Typ",437,2,"Typical","Fin","Typical","Attchd",2006,1145,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",3203,297.568309,"Inside",43,"Regular",0,14,"BrkFace",NA,"Othr",0,1,"One_Story_PUD_1946_and_Newer","Residential_Low_Density","Bloomington_Heights",116,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1145,6,"AllPub",100,2006,2006,2010
192000,NA,2,"TwnhsE","Typical","No",0,0,"Good",1232,24,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Typical",1,1269,"PConc",2,"Typ",430,2,"Typical","Fin","Typical","Attchd",2004,1269,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",3182,295.617346,"Inside",43,"Regular",0,16,"BrkFace",NA,"Othr",0,4,"One_Story_PUD_1946_and_Newer","Residential_Low_Density","Bloomington_Heights",20,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",144,0,"Pave",0,1256,6,"AllPub",146,2004,2005,2010
184500,NA,3,"OneFam","Typical","No",1,0,"Good",58,326,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,744,"PConc",2,"Typ",400,2,"Typical","Fin","Typical","BuiltIn",2004,1374,1,"GasA","Excellent","SLvl",1,"Lvl","Gtl",13300,1235.6099,"Inside",67,"Slightly_Irregular",0,0,"None",NA,"Othr",0,6,"Split_or_Multilevel","Residential_Low_Density","Gilbert",0,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,630,"Pave",0,384,7,"AllPub",100,2004,2004,2010
216500,NA,4,"OneFam","Typical","No",1,0,"Good",235,625,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Typical",2,860,"PConc",2,"Typ",440,2,"Typical","Fin","Typical","BuiltIn",2002,1960,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",7851,729.381453,"Inside",NA,"Regular",0,NA,NA,NA,"Othr",0,5,"Two_Story_1946_and_Newer","Residential_Low_Density","Gilbert",48,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,1100,"Pave",0,860,8,"AllPub",288,2002,2002,2010
185088,NA,3,"OneFam","Typical","No",0,0,"Good",847,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,847,"PConc",2,"Typ",433,2,"Typical","Fin","Typical","BuiltIn",2004,1733,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",8577,796.829031,"Inside",63,"Slightly_Irregular",0,0,"None",NA,"Othr",0,4,"Two_Story_1946_and_Newer","Residential_Low_Density","Gilbert",48,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,886,"Pave",0,847,7,"AllPub",144,2004,2004,2010
180000,NA,3,"OneFam","Typical","No",0,0,"Good",134,250,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","VinylSd","VinylSd",NA,"Typical",1,774,"PConc",2,"Typ",400,2,"Typical","Fin","Typical","BuiltIn",2000,1430,1,"GasA","Excellent","SLvl",1,"Lvl","Gtl",7750,719.99825,"Inside",NA,"Slightly_Irregular",0,0,"None",NA,"Othr",0,4,"Split_or_Multilevel","Residential_Low_Density","Gilbert",0,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,656,"Pave",0,384,7,"AllPub",180,2000,2000,2010
222500,NA,3,"OneFam","Typical","No",0,0,"Good",884,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,884,"PConc",2,"Typ",434,2,"Typical","Fin","Typical","BuiltIn",2001,2035,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",9505,883.043015,"CulDSac",NA,"Slightly_Irregular",0,180,"BrkFace",NA,"Othr",0,5,"Two_Story_1946_and_Newer","Residential_Low_Density","Gilbert",48,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,1151,"Pave",0,884,8,"AllPub",144,2001,2001,2010
333168,NA,4,"OneFam","Typical","No",0,0,"Good",1393,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Typical",1,1422,"PConc",2,"Typ",779,3,"Typical","Fin","Typical","BuiltIn",1999,2599,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",14774,1372.548922,"Corner",108,"Slightly_Irregular",0,165,"BrkFace",NA,"Othr",0,5,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge",30,"Average","Excellent","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,1177,"Pave",0,1393,10,"AllPub",668,1999,1999,2010
355000,NA,4,"OneFam","Typical","No",0,0,"Excellent",1629,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Typical",1,1645,"PConc",2,"Typ",962,3,"Typical","Fin","Typical","Attchd",1998,2475,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",17433,1619.577999,"CulDSac",60,"Moderately_Irregular",0,114,"BrkFace",NA,"Othr",0,1,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge",172,"Average","Very_Good","Paved",0,NA,"CompShg","Hip","Normal","WD ",256,830,"Pave",0,1629,7,"AllPub",23,1998,1998,2010
260400,NA,3,"OneFam","Typical","No",1,0,"Good",801,919,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",154,"Typical","Good","VinylSd","VinylSd",NA,"Typical",1,1720,"PConc",2,"Typ",527,2,"Typical","Fin","Typical","Attchd",1996,1720,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",10593,984.121479,"Inside",59,"Slightly_Irregular",0,338,"BrkFace",NA,"Othr",0,3,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Northridge",56,"Average","Good","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,0,"Pave",0,1720,7,"AllPub",240,1996,1996,2010
325000,NA,3,"OneFam","Typical","Av",1,0,"Excellent",431,1032,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","HdBoard","HdBoard",NA,"Typical",2,1500,"PConc",2,"Typ",712,2,"Typical","RFn","Typical","Attchd",1994,2622,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",12256,1138.619168,"Corner",98,"Slightly_Irregular",0,362,"BrkFace",NA,"Othr",0,4,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge",32,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,1122,"Pave",0,1463,9,"AllPub",186,1994,1995,2010
290000,NA,4,"OneFam","Typical","No",0,0,"Good",628,524,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1164,"PConc",2,"Typ",671,3,"Typical","Fin","Typical","Attchd",1999,2270,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",11764,1092.910892,"CulDSac",92,"Slightly_Irregular",0,348,"BrkFace",NA,"Othr",0,4,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge",57,"Good","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,1106,"Pave",0,1152,9,"AllPub",132,1999,2007,2010
221000,NA,4,"OneFam","Typical","No",0,0,"Good",1195,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,NA,0,1195,"PConc",2,"Typ",486,2,"Typical","Fin","Typical","Attchd",1998,1839,1,"GasA","Good","Two_Story",1,"Lvl","Gtl",16770,1557.98331,"CulDSac",58,"Moderately_Irregular",0,30,"BrkFace",NA,"Othr",0,6,"Two_Story_1946_and_Newer","Residential_Low_Density","Northridge",81,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,644,"Pave",0,1195,7,"AllPub",0,1998,1998,2010
410000,NA,4,"OneFam","Typical","Av",1,0,"Good",1217,816,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Excellent",1,2053,"PConc",2,"Typ",666,3,"Typical","Fin","Typical","Attchd",1996,3238,1,"GasA","Excellent","One_and_Half_Fin",1,"Lvl","Gtl",14720,1367.53216,"CulDSac",56,"Slightly_Irregular",0,579,"BrkFace",NA,"Othr",0,3,"One_and_Half_Story_Finished_All_Ages","Residential_Low_Density","Northridge",86,"Average","Very_Good","Paved",0,NA,"CompShg","Hip","Normal","WD ",0,1185,"Pave",0,2033,9,"AllPub",283,1995,1996,2010
221500,NA,2,"OneFam","Typical",NA,0,0,"Good",1595,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1595,"PConc",2,"Typ",880,3,"Typical","RFn","Typical","Attchd",2005,1595,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",8987,834.919261,"Inside",73,"Regular",0,226,"BrkFace",NA,"Othr",0,5,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density","Somerset",0,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1595,6,"AllPub",144,2005,2006,2010
204500,NA,2,"OneFam","Typical","No",0,0,"Good",1218,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,NA,0,1218,"PConc",2,"Typ",676,2,"Typical","RFn","Typical","Attchd",2009,1218,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",9215,856.101145,"Inside",92,"Regular",0,0,"None",NA,"Othr",0,4,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential","Somerset",136,"Average","Good","Paved",0,NA,"CompShg","Hip","Partial","New",0,0,"Pave",0,1218,4,"AllPub",0,2009,2010,2010
215200,NA,3,"OneFam","Typical","Mn",0,0,"Good",732,24,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","VinylSd","VinylSd",NA,NA,0,764,"PConc",2,"Typ",614,2,"Typical","Unf","Typical","Attchd",2009,1547,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",8640,802.68192,"Inside",72,"Regular",0,0,"None",NA,"Othr",0,6,"Two_Story_1946_and_Newer","Floating_Village_Residential","Somerset",45,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","Con",0,783,"Pave",0,756,7,"AllPub",169,2009,2009,2010
262500,NA,3,"OneFam","Typical","Av",1,0,"Good",488,1078,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,NA,0,1566,"PConc",2,"Typ",750,2,"Typical","RFn","Typical","Attchd",2008,1566,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",9000,836.127,"Inside",75,"Regular",0,36,"Stone",NA,"Othr",0,4,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential","Somerset",168,"Average","Very_Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,1566,7,"AllPub",144,2008,2008,2010
254900,NA,3,"OneFam","Typical","No",0,0,"Good",769,222,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd","Good_Wood","Good",1,991,"PConc",2,"Typ",678,2,"Typical","RFn","Typical","Attchd",2004,1947,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",12552,1166.118456,"Corner",100,"Regular",0,0,"None",NA,"Othr",0,5,"Two_Story_1946_and_Newer","Floating_Village_Residential","Somerset",136,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,956,"Pave",0,991,8,"AllPub",0,2004,2005,2010
271500,NA,2,"OneFam","Typical","No",1,0,"Excellent",54,1414,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Good",1,1468,"PConc",2,"Typ",528,2,"Typical","Fin","Typical","Attchd",2005,1468,0,"GasA","Excellent","One_Story",1,"Lvl","Gtl",10440,969.90732,"Corner",84,"Regular",0,0,"None",NA,"Othr",0,5,"One_Story_1946_and_Newer_All_Styles","Floating_Village_Residential","Somerset",102,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",216,0,"Pave",0,1468,6,"AllPub",0,2005,2005,2010
233000,NA,4,"OneFam","Typical","No",1,0,"Good",300,656,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,NA,0,956,"PConc",2,"Typ",618,2,"Typical","RFn","Typical","BuiltIn",2004,2084,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",10142,942.222226,"Inside",76,"Slightly_Irregular",0,0,"None",NA,"Othr",0,1,"Two_Story_1946_and_Newer","Residential_Low_Density","Sawyer_West",45,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,1128,"Pave",0,956,8,"AllPub",0,2004,2004,2010
181000,NA,3,"OneFam","Typical","Av",0,0,"Good",831,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,NA,0,831,"PConc",2,"Typ",484,2,"Typical","RFn","Typical","Attchd",2004,1659,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",11920,1107.40376,"Inside",70,"Regular",0,122,"BrkFace",NA,"Othr",0,4,"Two_Story_1946_and_Newer","Residential_Low_Density","Sawyer_West",68,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,828,"Pave",0,831,8,"AllPub",144,2004,2004,2010
205000,NA,3,"OneFam","Typical","No",1,0,"Good",253,695,0,"GLQ","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","VinylSd","VinylSd",NA,"Fair",2,1222,"PConc",2,"Typ",463,2,"Typical","RFn","Typical","Attchd",1994,2110,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",8880,824.97864,"Inside",NA,"Slightly_Irregular",0,0,"None",NA,"Othr",0,5,"Two_Story_1946_and_Newer","Residential_Low_Density","Sawyer_West",130,"Average","Good","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,888,"Pave",0,948,8,"AllPub",0,1994,2002,2010
143000,NA,2,"TwnhsE","Typical","No",0,0,"Good",261,543,119,"BLQ","BLQ","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Plywood",NA,"Typical",1,923,"CBlock",2,"Typ",264,1,"Typical","RFn","Typical","Attchd",1980,923,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",8012,744.338836,"Inside",50,"Regular",0,0,"None",NA,"Othr",0,5,"One_Story_PUD_1946_and_Newer","Residential_Low_Density","Sawyer_West",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,923,5,"AllPub",80,1980,1980,2010
189000,NA,3,"OneFam","Typical","No",0,0,"Good",1055,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Good","Wd Sdng","Wd Sdng","Good_Privacy","Typical",1,1055,"PConc",2,"Typ",462,2,"Typical","RFn","Typical","Attchd",1992,1845,1,"GasA","Excellent","Two_Story",1,"Lvl","Gtl",11218,1042.185854,"Inside",70,"Regular",0,0,"None","Shed","Othr",400,5,"Two_Story_1946_and_Newer","Residential_Low_Density","Sawyer_West",104,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,790,"Pave",0,1055,8,"AllPub",635,1992,1992,2010
99500,NA,2,"TwnhsE","Typical","No",0,0,"Good",918,0,0,"Unf","Unf","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Plywood",NA,"Typical",1,918,"CBlock",2,"Typ",264,1,"Typical","Unf","Typical","Attchd",1979,918,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",7892,733.190476,"Inside",55,"Regular",0,0,"None",NA,"Othr",0,4,"One_Story_PUD_1946_and_Newer","Residential_Low_Density","Sawyer_West",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",0,0,"Pave",0,918,5,"AllPub",28,1979,1979,2010
125000,NA,2,"TwnhsE","Typical","No",1,0,"Good",0,623,121,"ALQ","LwQ","Y","Norm","Norm","Norm","SBrkr",0,"Typical","Typical","Plywood","Plywood","Minimum_Privacy",NA,0,752,"CBlock",1,"Typ",264,1,"Typical","Unf","Typical","Attchd",1984,752,0,"GasA","Typical","One_Story",1,"Lvl","Gtl",7175,666.579025,"Inside",50,"Regular",0,0,"None",NA,"Othr",0,2,"One_Story_PUD_1946_and_Newer","Residential_Low_Density","Sawyer_West",0,"Average","Above_Average","Paved",0,NA,"CompShg","Gable","Normal","WD ",90,0,"Pave",0,744,4,"AllPub",353,1984,1984,2010
